id	title	year	rating	votes	genres
tt1024648	Argo	2012	7.7	651525	Biography,Drama,History
tt0240772	Ocean's Eleven	2001	7.7	643709	Crime,Thriller
tt0443706	Zodiac	2007	7.7	632955	Crime,Drama,Mystery
tt0926084	Harry Potter and the Deathly Hallows: Part 1	2010	7.7	628882	Adventure,Family,Fantasy
tt0470752	Ex Machina	2014	7.7	615785	Drama,Sci-Fi,Thriller
tt1022603	500 Days of Summer	2009	7.7	588096	Comedy,Drama,Romance
tt0398286	Tangled	2010	7.7	519023	Animation,Adventure,Comedy
tt0335266	Lost in Translation	2003	7.7	509570	Comedy,Drama
tt3397884	Sicario	2015	7.7	506606	Action,Crime,Drama
tt1408101	Star Trek Into Darkness	2013	7.7	503663	Action,Adventure,Sci-Fi
tt0372183	The Bourne Supremacy	2004	7.7	499139	Action,Thriller
tt2980516	The Theory of Everything	2014	7.7	495856	Biography,Drama,Romance
tt1772341	Wreck-It Ralph	2012	7.7	478276	Animation,Adventure,Comedy
tt0375679	Crash	2004	7.7	455096	Crime,Drama,Thriller
tt0119174	The Game	1997	7.7	450912	Drama,Mystery,Thriller
tt0265086	Black Hawk Down	2001	7.7	438753	Action,Drama,History
tt0328107	Man on Fire	2004	7.7	402352	Action,Crime,Drama
tt1490017	The Lego Movie	2014	7.7	400945	Animation,Action,Adventure
tt0388795	Brokeback Mountain	2005	7.7	399927	Drama,Romance
tt4912910	Mission: Impossible - Fallout	2018	7.7	393679	Action,Adventure,Thriller
tt0120601	Being John Malkovich	1999	7.7	361693	Comedy,Drama,Fantasy
tt0119008	Donnie Brasco	1997	7.7	343626	Biography,Crime,Drama
tt0190590	O Brother, Where Art Thou?	2000	7.7	340664	Adventure,Comedy,Crime
tt0119177	Gattaca	1997	7.7	335034	Drama,Sci-Fi,Thriller
tt0425210	Lucky Number Slevin	2006	7.7	332102	Crime,Drama,Thriller
tt0120762	Mulan	1998	7.7	330961	Animation,Adventure,Comedy
tt0119822	As Good as It Gets	1997	7.7	327782	Comedy,Drama,Romance
tt0112384	Apollo 13	1995	7.7	325587	Adventure,Drama,History
tt0077651	Halloween	1978	7.7	322607	Horror,Thriller
tt0089218	The Goonies	1985	7.7	311664	Adventure,Comedy,Family
tt0104257	A Few Good Men	1992	7.7	301245	Drama,Thriller
tt5362988	Wind River	2017	7.7	295377	Crime,Drama,Mystery
tt0257044	Road to Perdition	2002	7.7	292663	Crime,Drama,Thriller
tt0083944	First Blood	1982	7.7	288486	Action,Adventure,Thriller
tt11813216	The Banshees of Inisherin	2022	7.7	277497	Comedy,Drama
tt0080339	Airplane!	1980	7.7	272784	Comedy
tt0824747	Changeling	2008	7.7	270310	Biography,Crime,Drama
tt0107818	Philadelphia	1993	7.7	266290	Drama
tt0108550	What's Eating Gilbert Grape	1993	7.7	261401	Drama
tt0914798	The Boy in the Striped Pajamas	2008	7.7	261307	Drama,War
tt0117381	Primal Fear	1996	7.7	258532	Crime,Drama,Mystery
tt0098635	When Harry Met Sally...	1989	7.7	254810	Comedy,Drama,Romance
tt0485947	Mr. Nobody	2009	7.7	251656	Drama,Fantasy,Romance
tt0109445	Clerks	1994	7.7	236522	Comedy
tt0090756	Blue Velvet	1986	7.7	231096	Crime,Drama,Mystery
tt0096438	Who Framed Roger Rabbit	1988	7.7	225095	Animation,Adventure,Comedy
tt0158983	South Park: Bigger, Longer & Uncut	1999	7.7	219994	Animation,Comedy,Fantasy
tt10288566	Another Round	2020	7.7	211689	Comedy,Drama
tt0058150	Goldfinger	1964	7.7	208775	Action,Adventure,Thriller
tt0268126	Adaptation.	2002	7.7	208474	Comedy,Drama
tt1070874	The Trial of the Chicago 7	2020	7.7	199894	Drama,History,Thriller
tt0092991	Evil Dead II	1987	7.7	189147	Comedy,Horror
tt0066999	Dirty Harry	1971	7.7	174544	Action,Crime,Thriller
tt23289160	Godzilla Minus One	2023	7.7	168798	Action,Adventure,Drama
tt2278871	Blue Is the Warmest Colour	2013	7.7	168353	Drama,Romance
tt0350258	Ray	2004	7.7	161046	Biography,Drama,Music
tt5363618	Sound of Metal	2019	7.7	159307	Drama,Music
tt0071230	Blazing Saddles	1974	7.7	158182	Comedy,Western
tt0373074	Kung Fu Hustle	2004	7.7	156569	Action,Comedy,Fantasy
tt0301357	Good Bye Lenin!	2003	7.7	156156	Comedy,Drama,Romance
tt0245844	The Count of Monte Cristo	2002	7.7	154415	Action,Adventure,Drama
tt0249462	Billy Elliot	2000	7.7	147716	Drama,Music
tt0100150	Miller's Crossing	1990	7.7	145648	Crime,Drama,Thriller
tt0067116	The French Connection	1971	7.7	144186	Action,Crime,Drama
tt4302938	Kubo and the Two Strings	2016	7.7	142561	Animation,Action,Adventure
tt2582496	Me and Earl and the Dying Girl	2015	7.7	141952	Comedy,Drama
tt0070666	Serpico	1973	7.7	140535	Biography,Crime,Drama
tt0092965	Empire of the Sun	1987	7.7	138221	Drama,War
tt0245574	Y tu mamá también	2001	7.7	134094	Drama
tt0084726	Star Trek II: The Wrath of Khan	1982	7.7	132437	Action,Adventure,Sci-Fi
tt0480025	This Is England	2006	7.7	131965	Crime,Drama
tt0114388	Sense and Sensibility	1995	7.7	131098	Drama,Romance
tt0071360	The Conversation	1974	7.7	130129	Drama,Mystery,Thriller
tt1821549	Nebraska	2013	7.7	126071	Drama
tt0061418	Bonnie and Clyde	1967	7.7	124453	Action,Biography,Crime
tt0091605	The Name of the Rose	1986	7.7	122369	Drama,Mystery,Thriller
tt0104348	Glengarry Glen Ross	1992	7.7	121665	Crime,Drama,Mystery
tt0093389	The Last Emperor	1987	7.7	115608	Biography,Drama,History
tt10370710	The Worst Person in the World	2021	7.7	110163	Comedy,Drama,Romance
tt0104652	Porco Rosso	1992	7.7	109025	Animation,Adventure,Comedy
tt0032455	Fantasia	1940	7.7	107676	Animation,Family,Fantasy
tt0318462	The Motorcycle Diaries	2004	7.7	106792	Adventure,Biography,Drama
tt0054047	The Magnificent Seven	1960	7.7	106401	Action,Adventure,Drama
tt0104797	Malcolm X	1992	7.7	106179	Biography,Drama,History
tt1683526	Detachment	2011	7.7	105188	Drama
tt0058385	My Fair Lady	1964	7.7	104789	Drama,Family,Musical
tt0851578	Paprika	2006	7.7	104067	Animation,Drama,Fantasy
tt2358891	The Great Beauty	2013	7.7	102025	Drama
tt0817177	Flipped	2010	7.7	102018	Comedy,Drama,Romance
tt0088939	The Color Purple	1985	7.7	100735	Drama
tt0250258	The Experiment	2001	7.7	97618	Drama,Thriller
tt0053472	Breathless	1960	7.7	90910	Crime,Drama
tt1365050	Beasts of No Nation	2015	7.7	88998	Drama,War
tt0043456	The Day the Earth Stood Still	1951	7.7	87830	Drama,Sci-Fi
tt0101921	Fried Green Tomatoes	1991	7.7	87199	Drama
tt0043265	The African Queen	1951	7.7	86636	Adventure,Drama,Romance
tt0389557	Black Book	2006	7.7	82096	Drama,Thriller,War
tt0061578	The Dirty Dozen	1967	7.7	81536	Action,Adventure,War
tt0069762	Badlands	1973	7.7	81111	Action,Crime,Drama
tt1527788	The Man from Nowhere	2010	7.7	77774	Action,Drama,Thriller
tt0147612	Happiness	1998	7.7	77147	Comedy,Drama
tt1216496	Mother	2009	7.7	76161	Crime,Drama,Mystery
tt0125659	Open Your Eyes	1997	7.7	75115	Drama,Mystery,Sci-Fi
tt4901306	Perfect Strangers	2016	7.7	74467	Comedy,Drama,Thriller
tt0808506	The Girl Who Leapt Through Time	2006	7.7	73143	Animation,Adventure,Comedy
tt4080728	A Man Called Ove	2015	7.7	71803	Comedy,Drama,Romance
tt0102536	Night on Earth	1991	7.7	68610	Comedy,Drama
tt5186714	The Salesman	2016	7.7	66685	Drama,Thriller
tt0077405	Days of Heaven	1978	7.7	65639	Drama,Romance
tt0023969	Duck Soup	1933	7.7	64058	Comedy,Musical
tt0056197	The Longest Day	1962	7.7	61013	Action,Drama,History
tt0030341	The Lady Vanishes	1938	7.7	59233	Crime,Drama,Mystery
tt0081283	Ordinary People	1980	7.7	59125	Drama
tt0286244	The Triplets of Belleville	2003	7.7	58208	Animation,Adventure,Comedy
tt0049366	Invasion of the Body Snatchers	1956	7.7	57255	Drama,Horror,Sci-Fi
tt0089853	The Purple Rose of Cairo	1985	7.7	56953	Comedy,Fantasy,Romance
tt0418455	Adam's Apples	2005	7.7	56682	Comedy,Crime,Drama
tt0104684	Hard Boiled	1992	7.7	55920	Action,Crime,Thriller
tt0073341	The Man Who Would Be King	1975	7.7	53646	Adventure,Drama,War
tt0097202	The Killer	1989	7.7	52908	Action,Crime,Drama
tt2404461	The Past	2013	7.7	51751	Drama,Mystery
tt0071615	The Holy Mountain	1973	7.7	50261	Adventure,Drama,Fantasy
tt0096163	The Vanishing	1988	7.7	49785	Mystery,Thriller
tt0068361	The Discreet Charm of the Bourgeoisie	1972	7.7	48818	Comedy,Drama,Fantasy
tt0084855	The Verdict	1982	7.7	48244	Drama
tt0107653	Naked	1993	7.7	46331	Comedy,Drama
tt2317337	Vicky Donor	2012	7.7	46319	Comedy,Romance
tt0055032	Jules and Jim	1962	7.7	45765	Drama,Romance
tt0040506	Key Largo	1948	7.7	45397	Action,Crime,Drama
tt0058777	Zulu	1964	7.7	44416	Drama,History,War
tt2024519	The Broken Circle Breakdown	2012	7.7	44373	Drama,Music,Romance
tt0338309	Evil	2003	7.7	43443	Drama
tt0116477	Hamlet	1996	7.7	40932	Drama
tt0120265	Taste of Cherry	1997	7.7	39702	Drama
tt0070544	Fantastic Planet	1973	7.7	39546	Animation,Sci-Fi
tt0060665	A Man for All Seasons	1966	7.7	38593	Biography,Drama,History
tt0248845	Hedwig and the Angry Inch	2001	7.7	38262	Comedy,Drama,Music
tt0040724	Red River	1948	7.7	36210	Drama,Western
tt0260991	Joint Security Area	2000	7.7	36191	Action,Drama,Thriller
tt0053619	L'Avventura	1960	7.7	35265	Drama,Mystery,Romance
tt0062467	Wait Until Dark	1967	7.7	35115	Thriller
tt0880502	The Edge of Heaven	2007	7.7	34676	Drama
tt0055018	The Innocents	1961	7.7	34508	Drama,Horror,Mystery
tt0055824	Cape Fear	1962	7.7	33201	Drama,Thriller
tt20561198	The Promised Land	2023	7.7	32189	Action,Biography,Drama
tt0023427	Scarface	1932	7.7	31838	Action,Crime,Drama
tt0100998	Dreams	1990	7.7	30835	Drama,Fantasy
tt0076740	Sorcerer	1977	7.7	30736	Adventure,Drama,Thriller
tt0039192	Black Narcissus	1947	7.7	29516	Drama
tt3901826	The Breadwinner	2017	7.7	29439	Animation,Drama,Family
tt0318411	The Magdalene Sisters	2002	7.7	29220	Drama
tt0033729	How Green Was My Valley	1941	7.7	27799	Drama,Family
tt0038762	My Darling Clementine	1946	7.7	27089	Drama,Romance,Western
tt5311542	Never Look Away	2018	7.7	26956	Biography,Drama,Romance
tt0043924	A Place in the Sun	1951	7.7	25816	Drama,Romance
tt15109082	The Quiet Girl	2022	7.7	25788	Drama
tt7131622	Once Upon a Time... in Hollywood	2019	7.6	903955	Comedy,Drama
tt0416449	300	2006	7.6	888961	Action,Drama
tt0121766	Star Wars: Episode III - Revenge of the Sith	2005	7.6	876208	Action,Adventure,Fantasy
tt5463162	Deadpool 2	2018	7.6	710055	Action,Adventure,Comedy
tt0181689	Minority Report	2002	7.6	600986	Action,Crime,Mystery
tt0409459	Watchmen	2009	7.6	596993	Action,Drama,Mystery
tt0441773	Kung Fu Panda	2008	7.6	549130	Animation,Action,Adventure
tt0289879	The Butterfly Effect	2004	7.6	539252	Drama,Sci-Fi,Thriller
tt0119116	The Fifth Element	1997	7.6	525737	Action,Adventure,Sci-Fi
tt0387564	Saw	2004	7.6	488053	Horror,Mystery,Thriller
tt1210166	Moneyball	2011	7.6	484852	Biography,Drama,Sport
tt1605783	Midnight in Paris	2011	7.6	460832	Comedy,Fantasy,Romance
tt0361862	The Machinist	2004	7.6	428383	Drama,Thriller
tt2582846	The Fault in Our Stars	2014	7.6	414073	Drama,Romance
tt0230600	The Others	2001	7.6	408877	Horror,Mystery,Thriller
tt10366206	John Wick: Chapter 4	2023	7.6	374514	Action,Crime,Thriller
tt1403865	True Grit	2010	7.6	366297	Drama,Western
tt1306980	50/50	2011	7.6	347617	Comedy,Drama,Romance
tt0381849	3:10 to Yuma	2007	7.6	342306	Action,Crime,Drama
tt0452623	Gone Baby Gone	2007	7.6	301559	Crime,Drama,Mystery
tt0151804	Office Space	1999	7.6	298292	Comedy
tt1979376	Toy Story 4	2019	7.6	296332	Animation,Adventure,Comedy
tt0093870	RoboCop	1987	7.6	295546	Action,Crime,Sci-Fi
tt9603212	Mission: Impossible - Dead Reckoning Part One	2023	7.6	283247	Action,Adventure,Thriller
tt2582782	Hell or High Water	2016	7.6	264308	Crime,Drama,Thriller
tt0144117	The Boondock Saints	1999	7.6	256793	Action,Crime,Thriller
tt0315733	21 Grams	2003	7.6	249709	Crime,Drama,Thriller
tt13833688	The Whale	2022	7.6	244356	Drama
tt1899353	The Raid: Redemption	2011	7.6	223345	Action,Crime,Thriller
tt0308644	Finding Neverland	2004	7.6	214620	Biography,Drama,Family
tt0130827	Run Lola Run	1998	7.6	213046	Action,Crime,Thriller
tt0056869	The Birds	1963	7.6	212450	Drama,Horror,Mystery
tt3416742	What We Do in the Shadows	2014	7.6	207673	Comedy,Horror
tt0120863	The Thin Red Line	1998	7.6	205918	Drama,History,War
tt0128445	Rushmore	1998	7.6	202673	Comedy,Drama,Romance
tt0455590	The Last King of Scotland	2006	7.6	200755	Biography,Drama,History
tt0104691	The Last of the Mohicans	1992	7.6	196633	Action,Adventure,Drama
tt0876563	Ponyo	2008	7.6	174065	Animation,Adventure,Comedy
tt6155172	Roma	2018	7.6	173970	Drama
tt17009710	Anatomy of a Fall	2023	7.6	173235	Crime,Drama,Thriller
tt0104952	My Cousin Vinny	1992	7.6	149148	Comedy,Crime
tt7979580	The Mitchells vs. the Machines	2021	7.6	134277	Animation,Adventure,Comedy
tt0068473	Deliverance	1972	7.6	124144	Adventure,Drama,Thriller
tt9071322	Dark Waters	2019	7.6	115110	Biography,Drama,History
tt0870111	Frost/Nixon	2008	7.6	114379	Biography,Drama,History
tt0112579	The Bridges of Madison County	1995	7.6	92760	Drama,Romance
tt0088680	After Hours	1985	7.6	87996	Comedy,Crime,Drama
tt0421082	Control	2007	7.6	70134	Biography,Drama,Music
tt1754656	The Little Prince	2015	7.6	68871	Animation,Adventure,Comedy
tt0090967	Down by Law	1986	7.6	57005	Comedy,Crime,Drama
tt0101765	The Double Life of Véronique	1991	7.6	55067	Drama,Fantasy,Music
tt0108122	Short Cuts	1993	7.6	48568	Comedy,Drama
tt0086637	Zelig	1983	7.6	45079	Comedy
